timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Apple,Other,06/04/2018,4000,4500,4500
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Banana,Other,06/04/2018,1000,1500,1500
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,"Bottle gourd",Other,06/04/2018,1000,1500,1500
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Brinjal,Other,06/04/2018,1000,1500,1500
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Garlic,Other,06/04/2018,2000,2000,2000
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Ginger(Dry),Other,06/04/2018,2000,2500,2500
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Grapes,Other,06/04/2018,3000,4000,4000
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Kinnow,Other,06/04/2018,2000,2500,2500
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Lemon,Other,06/04/2018,2000,2000,2000
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,"Long Melon(Kakri)",Other,06/04/2018,600,800,800
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Other,06/04/2018,600,750,750
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Pomegranate,Other,06/04/2018,4000,5000,5000
1523025126,Haryana,Mahendragarh-Narnaul,Narnaul,Tomato,Other,06/04/2018,800,950,950
1523025126,Haryana,Panchkula,Barwala,Brinjal,Other,06/04/2018,500,1100,800
1523025126,Haryana,Panchkula,Barwala,Carrot,Other,06/04/2018,1000,1000,1000
1523025126,Haryana,Panchkula,Barwala,Cauliflower,Other,06/04/2018,500,500,500
1523025126,Haryana,Panchkula,Barwala,"Green Chilli",Other,06/04/2018,1500,2100,1800
1523025126,Haryana,Panchkula,Barwala,Potato,Other,06/04/2018,600,700,650
1523025126,Haryana,Panchkula,Barwala,Pumpkin,Other,06/04/2018,500,700,600
1523025126,Haryana,Panchkula,Barwala,Tomato,Other,06/04/2018,1000,1000,1000
1523025126,Haryana,Panchkula,"New Grain Market , Panchkula",Wheat,Other,06/04/2018,1735,1800,1735
1523025126,Haryana,Panchkula,Panchkul(Kalka),Onion,Other,06/04/2018,1500,1700,1600
1523025126,Haryana,Panchkula,Panchkul(Kalka),Potato,Other,06/04/2018,600,1000,700
1523025126,Haryana,Panchkula,Panchkul(Kalka),Tomato,Other,06/04/2018,1200,1400,1300
1523025126,Haryana,Rohtak,Meham,Banana,Other,06/04/2018,1000,1200,1100
1523025126,Haryana,Rohtak,Meham,"Bhindi(Ladies Finger)",Bhindi,06/04/2018,4000,4000,4000
1523025126,Haryana,Rohtak,Meham,Cauliflower,Other,06/04/2018,1000,1000,1000
1523025126,Haryana,Rohtak,Meham,Onion,Other,06/04/2018,2000,2000,2000
1523025126,Haryana,Rohtak,Meham,Potato,Other,06/04/2018,500,600,550
1523025126,Haryana,Rohtak,Meham,Pumpkin,Pumpkin,06/04/2018,1000,1000,1000
1523025126,Haryana,Rohtak,Meham,Spinach,Other,06/04/2018,1000,1000,1000
1523025126,Haryana,Rohtak,Sampla,Apple,Other,06/04/2018,8000,8000,8000
1523025126,Haryana,Rohtak,Sampla,Banana,Other,06/04/2018,1500,1500,1500
1523025126,Haryana,Rohtak,Sampla,Grapes,Other,06/04/2018,6000,6000,6000
1523025126,Haryana,Rohtak,Sampla,"Mousambi(Sweet Lime)",Other,06/04/2018,3000,3000,3000
1523025126,Haryana,Rohtak,Sampla,Onion,Other,06/04/2018,900,900,900
1523025126,Haryana,Rohtak,Sampla,Orange,Other,06/04/2018,4500,4500,4500
1523025126,Haryana,Rohtak,Sampla,Potato,Other,06/04/2018,800,800,800
1523025126,Haryana,Rohtak,Sampla,Tomato,Other,06/04/2018,1000,1500,1500
1523025126,Haryana,Sirsa,Ding,"Barley (Jau)",Other,06/04/2018,1165,1200,1186
1523025126,Haryana,Sirsa,Ding,Mustard,Other,06/04/2018,3400,3585,3500
1523025126,Haryana,Sirsa,kalanwali,Apple,Other,06/04/2018,11000,11000,11000
1523025126,Haryana,Sirsa,kalanwali,Banana,Other,06/04/2018,1800,1800,1800
1523025126,Haryana,Sirsa,kalanwali,"Bhindi(Ladies Finger)",Other,06/04/2018,6100,6100,6100
1523025126,Haryana,Sirsa,kalanwali,Brinjal,Other,06/04/2018,1200,1200,1200
1523025126,Haryana,Sirsa,kalanwali,Cabbage,Other,06/04/2018,800,800,800
1523025126,Haryana,Sirsa,kalanwali,Capsicum,Other,06/04/2018,1200,1200,1200
1523025126,Haryana,Sirsa,kalanwali,Chikoos(Sapota),Other,06/04/2018,2200,2200,2200
1523025126,Haryana,Sirsa,kalanwali,Cucumbar(Kheera),Other,06/04/2018,300,300,300
1523025126,Haryana,Sirsa,kalanwali,Grapes,Other,06/04/2018,6000,6000,6000
1523025126,Haryana,Sirsa,kalanwali,Onion,Other,06/04/2018,800,1300,1300
1523025126,Haryana,Sirsa,kalanwali,Potato,Other,06/04/2018,800,800,800
1523025126,Haryana,Sirsa,kalanwali,"Sponge gourd",Other,06/04/2018,400,400,400
1523025126,Haryana,Sirsa,kalanwali,Tomato,Other,06/04/2018,1000,1000,1000
1523025126,Haryana,Sonipat,Gohana,"Bhindi(Ladies Finger)",Other,06/04/2018,2500,3500,2500
1523025126,Haryana,Sonipat,Gohana,Brinjal,Other,06/04/2018,1000,1500,1000
1523025126,Haryana,Sonipat,Gohana,Grapes,Other,06/04/2018,3500,4000,3500
1523025126,Haryana,Sonipat,Gohana,"Green Chilli",Other,06/04/2018,3000,3500,3000
1523025126,Haryana,Sonipat,Gohana,"Mousambi(Sweet Lime)",Other,06/04/2018,3500,4000,3500
1523025126,Haryana,Sonipat,Gohana,Onion,Other,06/04/2018,1800,2000,1800
1523025126,Haryana,Sonipat,Gohana,Potato,Other,06/04/2018,500,600,500
1523025126,Haryana,Sonipat,Gohana,"Water Melon",Other,06/04/2018,2500,3000,2500
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,"Bottle gourd","Bottle Gourd",06/04/2018,630,900,630
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,Carrot,Carrot,06/04/2018,1200,1200,1200
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,Cauliflower,Cauliflower,06/04/2018,300,420,420
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,Cucumbar(Kheera),Cucumbar,06/04/2018,500,700,520
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,"Green Chilli","Green Chilly",06/04/2018,2200,2300,2200
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,"Peas Wet","Peas Wet",06/04/2018,3000,3000,3000
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,Pumpkin,Pumpkin,06/04/2018,500,510,500
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,Raddish,Raddish,06/04/2018,410,500,410
1523025126,Haryana,"Yamuna Nagar",Chhachrauli,Spinach,Spinach,06/04/2018,425,560,425
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Apple,Other,06/04/2018,8000,10500,10500
1523025126,Haryana,"Yamuna Nagar",Jagadhri,"Bhindi(Ladies Finger)",Other,06/04/2018,4000,5000,5000
1523025126,Haryana,"Yamuna Nagar",Jagadhri,"Bottle gourd",Other,06/04/2018,1000,1200,1200
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Cabbage,Other,06/04/2018,500,700,700
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Capsicum,Other,06/04/2018,2500,3000,3000
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Carrot,Other,06/04/2018,800,1200,1200
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Cauliflower,Other,06/04/2018,400,500,500
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Cucumbar(Kheera),Other,06/04/2018,1000,1200,1200
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Ginger(Green),Other,06/04/2018,3000,3500,3500
1523025126,Haryana,"Yamuna Nagar",Jagadhri,"Green Chilli",Other,06/04/2018,2500,3500,3500
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Onion,Other,06/04/2018,1000,1200,1200
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Potato,Other,06/04/2018,400,700,700
1523025126,Haryana,"Yamuna Nagar",Jagadhri,Tomato,Other,06/04/2018,700,1100,1100
1523025126,Haryana,"Yamuna Nagar",Radaur,Banana,Other,06/04/2018,2000,2000,2000
1523025126,Haryana,"Yamuna Nagar",Radaur,"Bhindi(Ladies Finger)",Other,06/04/2018,4000,4000,4000
1523025126,Haryana,"Yamuna Nagar",Radaur,"Bitter gourd",Other,06/04/2018,3000,3800,3200
1523025126,Haryana,"Yamuna Nagar",Radaur,"Bottle gourd",Other,06/04/2018,600,900,800
1523025126,Haryana,"Yamuna Nagar",Radaur,Brinjal,Other,06/04/2018,600,800,700
1523025126,Haryana,"Yamuna Nagar",Radaur,Cabbage,Other,06/04/2018,250,400,350
1523025126,Haryana,"Yamuna Nagar",Radaur,Capsicum,Capsicum,06/04/2018,2000,2000,2000
1523025126,Haryana,"Yamuna Nagar",Radaur,Cauliflower,Other,06/04/2018,400,600,500
1523025126,Haryana,"Yamuna Nagar",Radaur,Cucumbar(Kheera),Other,06/04/2018,600,800,700
1523025126,Haryana,"Yamuna Nagar",Radaur,Ginger(Green),Other,06/04/2018,3000,4500,4000
1523025126,Haryana,"Yamuna Nagar",Radaur,Grapes,Other,06/04/2018,3000,4000,3500
1523025126,Haryana,"Yamuna Nagar",Radaur,Lemon,Other,06/04/2018,5000,6500,6000
1523025126,Haryana,"Yamuna Nagar",Radaur,"Mousambi(Sweet Lime)",Other,06/04/2018,3200,3200,3200
1523025126,Haryana,"Yamuna Nagar",Radaur,Onion,Other,06/04/2018,900,1200,1000
1523025126,Haryana,"Yamuna Nagar",Radaur,"Peas Wet",Other,06/04/2018,2000,3000,2500
1523025126,Haryana,"Yamuna Nagar",Radaur,Potato,Other,06/04/2018,600,700,650
1523025126,Haryana,"Yamuna Nagar",Radaur,Pumpkin,Other,06/04/2018,700,900,800
1523025126,Haryana,"Yamuna Nagar",Radaur,Raddish,Other,06/04/2018,300,500,400
1523025126,Haryana,"Yamuna Nagar",Radaur,Tomato,Other,06/04/2018,650,900,800
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Banana,Other,06/04/2018,1800,2900,2200
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,"Bottle gourd",Other,06/04/2018,1100,1800,1200
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Brinjal,Other,06/04/2018,1400,2000,1900
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Cabbage,Other,06/04/2018,600,1200,1100
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Capsicum,Other,06/04/2018,3200,4100,3500
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Cauliflower,Other,06/04/2018,600,1300,1200
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,"Green Chilli",Other,06/04/2018,2500,4500,4200
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Lemon,Other,06/04/2018,8500,14000,12000
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Onion,Other,06/04/2018,1100,1600,1200
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Potato,Other,06/04/2018,500,1200,1100
1523025126,"Himachal Pradesh",Bilaspur,Bilaspur,Tomato,Other,06/04/2018,1100,1900,1600
1523025126,"Himachal Pradesh",Chamba,Chamba,Banana,Other,06/04/2018,2400,2600,2500
1523025126,"Himachal Pradesh",Chamba,Chamba,"Bitter gourd",Other,06/04/2018,3800,5000,4400
1523025126,"Himachal Pradesh",Chamba,Chamba,Brinjal,Other,06/04/2018,1200,1400,1300
1523025126,"Himachal Pradesh",Chamba,Chamba,Cabbage,Other,06/04/2018,400,600,500
1523025126,"Himachal Pradesh",Chamba,Chamba,Cauliflower,Other,06/04/2018,500,800,650
1523025126,"Himachal Pradesh",Chamba,Chamba,Coriander(Leaves),Other,06/04/2018,1000,2000,1500
1523025126,"Himachal Pradesh",Chamba,Chamba,Cucumbar(Kheera),Other,06/04/2018,400,600,500
1523025126,"Himachal Pradesh",Chamba,Chamba,"French Beans (Frasbean)",Other,06/04/2018,2500,2900,2700
1523025126,"Himachal Pradesh",Chamba,Chamba,Ginger(Green),Other,06/04/2018,4200,4500,4350
1523025126,"Himachal Pradesh",Chamba,Chamba,Grapes,Other,06/04/2018,7000,7200,7100
1523025126,"Himachal Pradesh",Chamba,Chamba,"Green Chilli",Other,06/04/2018,3000,3500,3250
1523025126,"Himachal Pradesh",Chamba,Chamba,Guava,Other,06/04/2018,6400,6600,6500
1523025126,"Himachal Pradesh",Chamba,Chamba,Kinnow,Other,06/04/2018,5600,5800,5700
1523025126,"Himachal Pradesh",Chamba,Chamba,Onion,Other,06/04/2018,1200,1400,1300
1523025126,"Himachal Pradesh",Chamba,Chamba,Pomegranate,Other,06/04/2018,10000,11000,10500
1523025126,"Himachal Pradesh",Chamba,Chamba,Potato,Other,06/04/2018,600,900,750
1523025126,"Himachal Pradesh",Chamba,Chamba,Raddish,Other,06/04/2018,600,800,700
1523025126,"Himachal Pradesh",Chamba,Chamba,Spinach,Other,06/04/2018,500,700,600
1523025126,"Himachal Pradesh",Chamba,Chamba,Tomato,Other,06/04/2018,1400,2000,1700
1523025126,"Himachal Pradesh",Chamba,Chamba,"Water Melon",Other,06/04/2018,1400,1600,1500
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Apple,American,06/04/2018,16000,16500,16250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Apple,"Royal Delicious",06/04/2018,8000,9000,8500
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Banana,Other,06/04/2018,2600,2700,2650
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Ber(Zizyphus/Borehannu),Other,06/04/2018,2800,3200,3000
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Bhindi(Ladies Finger)",Other,06/04/2018,4500,5000,4750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Bitter gourd",Other,06/04/2018,4800,5000,4900
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Bottle gourd",Other,06/04/2018,1100,1300,1200
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Brinjal,Other,06/04/2018,1600,2000,1800
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Cabbage,Other,06/04/2018,500,600,550
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Capsicum,Other,06/04/2018,1800,2000,1900
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Carrot,Other,06/04/2018,1300,1500,1400
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Cauliflower,Other,06/04/2018,600,800,700
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Chikoos(Sapota),Other,06/04/2018,3200,3500,3350
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Coriander(Leaves),Other,06/04/2018,2500,3000,2750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Cucumbar(Kheera),Other,06/04/2018,700,1000,850
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"French Beans (Frasbean)",Other,06/04/2018,2200,3000,2600
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Garlic,Garlic,06/04/2018,3000,3500,3250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Ginger(Green),Other,06/04/2018,4800,5200,5000
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Grapes,Black,06/04/2018,10500,11500,11000
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Grapes,Green,06/04/2018,8500,10000,9200
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Green Chilli",Other,06/04/2018,3500,4000,3750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Lemon,Other,06/04/2018,10000,11000,10500
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Mango,Totapuri,06/04/2018,11000,11500,11250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Mousambi(Sweet Lime)",Other,06/04/2018,5500,6000,5750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Onion,Other,06/04/2018,1300,1500,1400
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Orange,Other,06/04/2018,7000,7500,7250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Papaya,Other,06/04/2018,3200,3500,3350
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Peas Wet",Other,06/04/2018,3000,3500,3250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Pomegranate,Other,06/04/2018,10000,10500,10250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Potato,Desi,06/04/2018,800,1000,900
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Raddish,Other,06/04/2018,600,800,700
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Spinach,Other,06/04/2018,1000,1200,1100
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Squash(Chappal Kadoo)",Other,06/04/2018,600,800,700
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,Tomato,Other,06/04/2018,1500,1800,1650
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur,"Water Melon",Other,06/04/2018,1500,1800,1650
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Apple,Delicious,06/04/2018,8500,9000,8750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Banana,Other,06/04/2018,2650,2750,2700
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Bhindi(Ladies Finger)",Other,06/04/2018,4500,5000,4750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Bottle gourd",Other,06/04/2018,1200,1500,1350
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Brinjal,Other,06/04/2018,1800,2200,2000
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cabbage,Other,06/04/2018,600,800,700
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Capsicum,Other,06/04/2018,2000,2200,2100
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cauliflower,Other,06/04/2018,800,1000,900
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Chikoos(Sapota),Other,06/04/2018,3200,3800,3500
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Cucumbar(Kheera),Other,06/04/2018,800,1200,1000
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"French Beans (Frasbean)",Other,06/04/2018,2500,3000,2750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Grapes,Other,06/04/2018,8500,11500,10000
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Green Chilli",Other,06/04/2018,4000,4500,4250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Onion,Other,06/04/2018,1400,1600,1500
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Orange,Other,06/04/2018,7000,7500,7250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Papaya,Other,06/04/2018,3500,4000,3750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Peas Wet",Other,06/04/2018,3000,3500,3250
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Pomegranate,Other,06/04/2018,10000,11000,10500
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Potato,Other,06/04/2018,900,1000,950
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Raddish,Other,06/04/2018,800,1000,900
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),Tomato,Other,06/04/2018,1500,2000,1750
1523025126,"Himachal Pradesh",Hamirpur,Hamirpur(Nadaun),"Water Melon",Other,06/04/2018,1500,2000,1750
1523025126,"Himachal Pradesh",Kangra,Kangra,Banana,Other,06/04/2018,2600,2800,2700
1523025126,"Himachal Pradesh",Kangra,Kangra,"Bhindi(Ladies Finger)",Other,06/04/2018,4000,4500,4250
1523025126,"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,06/04/2018,5500,6000,5750
1523025126,"Himachal Pradesh",Kangra,Kangra,"Bottle gourd",Other,06/04/2018,1000,1200,1100
1523025126,"Himachal Pradesh",Kangra,Kangra,Brinjal,Other,06/04/2018,1600,1700,1650
1523025126,"Himachal Pradesh",Kangra,Kangra,Cabbage,Other,06/04/2018,500,600,550
1523025126,"Himachal Pradesh",Kangra,Kangra,Capsicum,Other,06/04/2018,2200,2500,2350
1523025126,"Himachal Pradesh",Kangra,Kangra,Carrot,Other,06/04/2018,1400,1500,1450
1523025126,"Himachal Pradesh",Kangra,Kangra,Cauliflower,Other,06/04/2018,500,1000,750
1523025126,"Himachal Pradesh",Kangra,Kangra,Coriander(Leaves),Other,06/04/2018,2000,2500,2250
1523025126,"Himachal Pradesh",Kangra,Kangra,"French Beans (Frasbean)",Other,06/04/2018,2200,2500,2350
1523025126,"Himachal Pradesh",Kangra,Kangra,Ginger(Green),Other,06/04/2018,5500,6000,5750
1523025126,"Himachal Pradesh",Kangra,Kangra,Grapes,Other,06/04/2018,10000,11000,10500
1523025126,"Himachal Pradesh",Kangra,Kangra,"Green Chilli",Other,06/04/2018,3500,4000,3750
1523025126,"Himachal Pradesh",Kangra,Kangra,Lemon,Other,06/04/2018,11000,12000,11500
1523025126,"Himachal Pradesh",Kangra,Kangra,"Mousambi(Sweet Lime)",Other,06/04/2018,5500,6000,5750
1523025126,"Himachal Pradesh",Kangra,Kangra,Onion,Other,06/04/2018,1600,1700,1650
1523025126,"Himachal Pradesh",Kangra,Kangra,Orange,Other,06/04/2018,6000,7000,6500
1523025126,"Himachal Pradesh",Kangra,Kangra,Papaya,Other,06/04/2018,2400,2600,2500
1523025126,"Himachal Pradesh",Kangra,Kangra,Pomegranate,Other,06/04/2018,10000,11000,10500
1523025126,"Himachal Pradesh",Kangra,Kangra,Potato,Other,06/04/2018,800,900,850
1523025126,"Himachal Pradesh",Kangra,Kangra,Raddish,Other,06/04/2018,400,500,450
1523025126,"Himachal Pradesh",Kangra,Kangra,Spinach,Other,06/04/2018,500,1200,850
1523025126,"Himachal Pradesh",Kangra,Kangra,Tomato,Other,06/04/2018,1500,1600,1550
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Banana,Other,06/04/2018,2520,2640,2580
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"Bhindi(Ladies Finger)",Other,06/04/2018,4500,5000,4700
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"Bottle gourd",Other,06/04/2018,1600,1800,1700
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Brinjal,Other,06/04/2018,1800,2000,1900
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Cabbage,Other,06/04/2018,500,800,650
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Capsicum,Other,06/04/2018,2300,2500,2400
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Carrot,Other,06/04/2018,1600,1700,1650
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Cauliflower,Other,06/04/2018,700,1100,900
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Coriander(Leaves),Other,06/04/2018,1000,1500,1200
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Cucumbar(Kheera),Other,06/04/2018,1000,1500,1200
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"French Beans (Frasbean)",Other,06/04/2018,2300,2500,2400
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Grapes,Other,06/04/2018,8000,12500,10000
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"Green Chilli",Other,06/04/2018,4000,4500,4300
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Lemon,Other,06/04/2018,9500,10000,9700
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Onion,Other,06/04/2018,1700,1800,1750
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Papaya,Other,06/04/2018,2800,3000,2900
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"Peas Wet",Other,06/04/2018,2800,3100,3000
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Potato,Other,06/04/2018,1000,1300,1250
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Raddish,Other,06/04/2018,400,800,600
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Spinach,Other,06/04/2018,500,600,550
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"Squash(Chappal Kadoo)",Other,06/04/2018,1000,1100,1050
1523025126,"Himachal Pradesh",Kullu,Bhuntar,Tomato,Other,06/04/2018,1500,1700,1600
1523025126,"Himachal Pradesh",Kullu,Bhuntar,"Water Melon",Other,06/04/2018,1800,2000,1900
1523025126,"Himachal Pradesh",Kullu,Kullu,"Bhindi(Ladies Finger)",Other,06/04/2018,5200,6000,5500
1523025126,"Himachal Pradesh",Kullu,Kullu,"Bottle gourd",Other,06/04/2018,1600,2000,1800
1523025126,"Himachal Pradesh",Kullu,Kullu,Brinjal,Other,06/04/2018,1400,1800,1500
1523025126,"Himachal Pradesh",Kullu,Kullu,Cabbage,Other,06/04/2018,800,1000,900
1523025126,"Himachal Pradesh",Kullu,Kullu,Capsicum,Other,06/04/2018,2600,3500,3200
1523025126,"Himachal Pradesh",Kullu,Kullu,Carrot,Other,06/04/2018,1000,1500,1200
1523025126,"Himachal Pradesh",Kullu,Kullu,Cauliflower,Other,06/04/2018,800,1200,1000
1523025126,"Himachal Pradesh",Kullu,Kullu,Coriander(Leaves),Other,06/04/2018,1100,1800,1500
1523025126,"Himachal Pradesh",Kullu,Kullu,Cucumbar(Kheera),Other,06/04/2018,700,1000,800
1523025126,"Himachal Pradesh",Kullu,Kullu,"French Beans (Frasbean)",Other,06/04/2018,3200,4200,3500
1523025126,"Himachal Pradesh",Kullu,Kullu,Grapes,Other,06/04/2018,7500,9000,8500
1523025126,"Himachal Pradesh",Kullu,Kullu,"Green Chilli",Other,06/04/2018,3500,4200,4000
1523025126,"Himachal Pradesh",Kullu,Kullu,Lemon,Other,06/04/2018,9000,11000,10000
1523025126,"Himachal Pradesh",Kullu,Kullu,Onion,Other,06/04/2018,1500,1600,1600
1523025126,"Himachal Pradesh",Kullu,Kullu,Orange,Other,06/04/2018,7000,7500,7200
1523025126,"Himachal Pradesh",Kullu,Kullu,Papaya,Other,06/04/2018,3000,3500,3200
1523025126,"Himachal Pradesh",Kullu,Kullu,"Peas Wet",Other,06/04/2018,2000,2500,2300
1523025126,"Himachal Pradesh",Kullu,Kullu,Potato,Other,06/04/2018,700,1000,800
1523025126,"Himachal Pradesh",Kullu,Kullu,Raddish,Other,06/04/2018,700,1000,800
1523025126,"Himachal Pradesh",Kullu,Kullu,Spinach,Other,06/04/2018,800,1000,1000
1523025126,"Himachal Pradesh",Kullu,Kullu,"Squash(Chappal Kadoo)",Other,06/04/2018,1000,1500,1500
1523025126,"Himachal Pradesh",Kullu,Kullu,Tomato,Other,06/04/2018,1200,1700,1500
1523025126,"Himachal Pradesh",Mandi,Mandi(Mandi),Banana,Other,06/04/2018,1400,2200,1800
1523025126,"Himachal Pradesh",Mandi,Mandi(Mandi),"Bhindi(Ladies Finger)",Other,06/04/2018,4000,5300,4500
1523025126,"Himachal Pradesh",Mandi,Mandi(Mandi),"Bottle gourd",Other,06/04/2018,700,1200,1000
